;Unnamed: 0;anno;provincia;comune;giorno;organo_di_rilevazione;localizzazione_incidente;denominazione_della_strada;tronco_di_strada_o_autostrada;tipo_di_strada;pavimentazione;intersezione_o_non_interse3;fondo_stradale;segnaletica;condizioni_meteorologiche;natura_incidente;tipo_veicolo_a;tipo_veicoli__b_;tipo_veicolo__c_;veicolo__a____circostanze_10;veicolo__a____circostanze_11;veicolo__b____circostanze_13;veicolo__b____circostanze_14;veicolo__a___anno_immatric18;immatricolazione_veicolo__b_;immatricolazione_veicolo__c_;veicolo__a___et__conducente;veicolo__a___sesso_conducente;veicolo__a___esito_conducente;veicolo__a___patente_condu29;veicolo__a___anno_rilascio30;veicolo__a___passeggeri_an35;veicolo__a___et__passegger36;veicolo__a___sesso_passegg37;veicolo__a___esito_passegg38;veicolo__a___et__passegger39;veicolo__a___sesso_passegg40;veicolo__a___esito_passegg41;veicolo__a___et__passegger42;veicolo__a___sesso_passegg43;veicolo__a___esito_passegg44;veicolo__a___et__passegger45;veicolo__a___sesso_passegg46;veicolo__a___altri_passegg47;veicolo__a___altri_passegg48;veicolo__a___altri_passegg49;veicolo__a___altri_passegg50;veicolo__b___et__conducente;veicolo__b___sesso_conducente;veicolo__b___esito_conducente;veicolo__b___patente_condu51;veicolo__b___anno_rilascio52;veicolo__b___passeggeri_an57;veicolo__b___et__passegger58;veicolo__b___sesso_passegg59;veicolo__b___esito_passegg60;veicolo__b___et__passegger61;veicolo__b___sesso_passegg62;veicolo__b___esito_passegg63;veicolo__b___et__passegger64;veicolo__b___sesso_passegg65;veicolo__b___esito_passegg66;veicolo__b___et__passegger67;veicolo__b___sesso_passegg68;veicolo__b___altri_passegg69;veicolo__b___altri_passegg70;veicolo__b___altri_passegg71;veicolo__b___altri_passegg72;veicolo__c___et__conducente;veicolo__c___sesso_conducente;veicolo__c___esito_conducente;veicolo__c___patente_condu73;veicolo__c___anno_rilascio74;veicolo__c___passeggeri_an79;veicolo__c___et__passegger80;veicolo__c___sesso_passegg81;veicolo__c___esito_passegg82;veicolo__c___et__passegger83;veicolo__c___sesso_passegg84;veicolo__c___esito_passegg85;veicolo__c___et__passegger86;veicolo__c___sesso_passegg87;veicolo__c___esito_passegg88;veicolo__c___et__passegger89;veicolo__c___sesso_passegg90;veicolo__c___altri_passegg91;veicolo__c___altri_passegg92;veicolo__c___altri_passegg93;veicolo__c___altri_passegg94;pedone_morto_1__sesso;pedone_morto_1__et_;pedone_ferito_1__sesso;pedone_ferito_1__et_;pedone_morto_2__sesso;pedone_morto_2__et_;pedone_ferito_2__sesso;pedone_ferito_2__et_;pedone_morto_3__sesso;pedone_morto_3__et_;pedone_ferito_3__sesso;pedone_ferito_3__et_;pedone_morto_4__sesso;pedone_morto_4__et_;pedone_ferito_4__sesso;pedone_ferito_4__et_;altri_veicoli_coinvolti;morti_maschi_coinvolti_su_95;morti_femmine_coinvolti_su96;feriti_maschi_coinvolti_su97;feriti_femmine_coinvolti_s98;morti_entro_24_ore;morti_entro_30_giorni;feriti;descrizione_strada;Ora;chilometri;ettometrica;trimestre;Long;Lat
235;99361;16;15;146;4;4;1;   ;12;2;1;1;2;4;3;5;1;  ;  ;49;  ;51;  ;(2001,2006];           ;           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;55-64; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Ercolano incrocio via dei Frassini                   ;10;0;0;2;9,1555384;45,4966922
236;99362;16;15;146;5;4;1;   ;12;2;1;3;1;4;1;2;1;01;  ;01;  ;06;  ;(2001,2006];2008       ;           ;65+  ;1;2;2;(<=1976]   ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Bovisasca incrocio via Morghen Raffaello             ;10;0;0;2;9,1601885;45,5050151
237;99363;16;15;146;5;4;1;   ;12;2;1;3;1;4;1;2;17;01;  ;01;  ;06;  ;2009       ;2009       ;           ;18-29;2;2;2;(2011,2016]; ;     ; ;2;18-29;3; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via dello Storno incrocio via della Rondine              ;20;0;0;2;9,12312;45,4528529
238;99364;16;15;146;6;4;1;   ;12;2;1;7;1;4;1;4;1;14;  ;22;  ;21;  ;(1986,1991];           ;           ;45-54;2;1;2;(1981,1986]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via della Chiesa Rossa, 93                               ;18;0;0;2;9,1705943;45,4274478
239;99365;16;15;146;7;4;1;   ;12;1;1;4;1;4;1;2;1;01;  ;04;  ;01;  ;2009       ;           ;           ;30-44;1;2;9;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Savona incrocio via Tolstoi Leone                    ;4;0;0;2;9,1515626;45,4501619
240;99366;16;15;146;7;4;1;   ;12;2;1;4;1;4;1;2;16;01;  ;01;  ;04;  ;           ;2016       ;           ;30-44;2;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Galvani Luigi incrocio via Gioia Melchiorre          ;12;0;0;2;9,1980899;45,48703889999999
241;99367;16;15;146;1;4;1;   ;12;1;1;3;2;4;1;2;16;01;  ;14;  ;05;  ;2007       ;2010       ;           ;30-44;1;2;2;(1991,1996]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;2;(1981,1986]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Inama Virgilio incrocio via Arno Riccardo            ;11;0;0;2;9,2323901;45,4726717
242;99368;16;15;146;1;4;1;   ;12;3;1;4;1;4;1;5;3;  ;  ;40;  ;43;  ;2013       ;           ;           ;55-64;1;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Sammartini Giovanni Battista incrocio via Tonale     ;16;0;0;2;9,204671099999999;45,487987
243;99369;16;15;146;2;4;1;   ;12;4;1;4;1;4;1;5;8;  ;  ;49;  ;53;  ;           ;           ;           ;55-64;1;1;2;(1981,1986]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;55-64; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Campania incrocio via Marcona                      ;9;0;0;2;9,2236747;45,4641527
244;99370;16;15;146;2;4;1;   ;12;1;1;4;1;4;1;2;1;01;  ;05;  ;01;  ;2013       ;2009       ;           ;55-64;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;2;2;(2011,2016];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;piazzale Segesta incrocio via Monreale                   ;12;0;0;2;9,138547899999999;45,4758881
245;99371;16;15;146;2;4;1;   ;12;4;1;4;1;4;1;2;16;01;  ;01;  ;08;  ;2009       ;2010       ;           ;45-54;1;2;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Cassala incrocio via Schievano Enrico              ;13;0;0;2;9,163274;45,4448601
246;99372;16;15;146;2;4;1;   ;12;2;1;7;1;4;1;5;8;  ;  ;40;  ;55;  ;(2001,2006];           ;           ;55-64;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Vitruvio, 46                                         ;22;0;0;2;9,205111600000002;45,483363
247;99373;16;15;146;3;4;1;   ;12;2;1;4;1;4;1;5;1;  ;  ;49;  ;53;  ;2015       ;           ;           ;45-54;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;45-54; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Ortles incrocio via arcivescovo Calabiana          ;17;0;0;2;9,21032;45,4404147
248;99374;16;15;146;4;4;1;   ;12;4;1;4;1;4;1;5;3;  ;  ;00;  ;00;  ;2014       ;           ;           ;30-44;1;1;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Bezzi Ergisto incrocio piazzale Tripoli            ;18;0;0;2;9,1496469;45,4600466
249;99375;16;15;146;4;4;1;   ;12;2;1;3;1;4;1;5;1;  ;  ;49;  ;51;  ;           ;           ;           ;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;6-9  ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso S.Gottardo incrocio via Gentilino                  ;19;0;0;2;9,1796896;45,448828
250;99376;16;15;146;4;4;1;   ;12;3;1;7;1;4;1;5;16;  ;  ;41;  ;55;  ;2010       ;           ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Govone Giuseppe, 26                                  ;24;0;0;2;9,1678793;45,4893376
251;99377;16;15;146;5;4;1;   ;12;2;1;4;1;4;1;5;1;  ;  ;46;  ;52;  ;2013       ;           ;           ;30-44;2;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Ugoni Camillo incrocio via degli Imbriani            ;6;0;0;2;9,1689949;45,49942859999999
252;99378;16;15;146;5;4;1;   ;12;3;1;4;1;4;1;5;1;  ;  ;49;  ;53;  ;2012       ;           ;           ;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;55-64; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Primaticcio incrocio via Soderini Luigi              ;18;0;0;2;9,1330449;45,4538224
253;99379;16;15;146;5;4;1;   ;12;4;1;4;1;4;1;3;16;01;  ;04;  ;01;  ;           ;           ;           ;30-44;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;2;2;(1981,1986]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;viale Sauro Nazario incrocio piazza Appio Claudio        ;18;0;0;2;9,1948873;45,4921455
254;99380;16;15;146;5;4;1;   ;12;3;1;3;1;4;1;5;16;  ;  ;49;  ;54;  ;2012       ;           ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;45-54; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;viale Bianca Maria incrocio via Cernuschi Enrico         ;19;0;0;2;9,2061593;45,4642651
255;99381;16;15;146;5;4;1;   ;12;4;1;4;1;4;1;10;15;  ;  ;71;  ;75;  ;2007       ;           ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Bezzi Ergisto incrocio piazzale Tripoli            ;21;0;0;2;9,1496469;45,4600466
256;99382;16;15;146;5;4;1;   ;12;1;1;3;1;4;1;2;15;01;  ;03;  ;01;  ;2012       ;(2001,2006];           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;2;(<=1976]   ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazza Sei Febbraio incrocio via Monti Vincenzo          ;21;0;0;2;9,1613209;45,476917
257;99383;16;15;146;7;4;1;   ;12;3;1;7;2;4;1;8;1;  ;  ;61;  ;65;  ;(2001,2006];           ;           ;45-54;2;2;2;(2001,2006]; ;     ; ;2;10-14;4; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Cusago direzione centro citta palo luce n  84 1      ;17;0;0;2;9,063773099999999;45,4561376
258;99384;16;15;146;5;4;1;   ;12;2;1;4;1;4;1;1;16;01;  ;13;  ;01;  ;(2001,2006];(2001,2006];           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Visconti di Modrone incrocio via Borgogna            ;21;0;0;3;9,200478799999999;45,4658022
259;99385;16;15;146;5;4;1;   ;12;2;1;4;1;4;1;5;1;  ;  ;49;  ;53;  ;(2001,2006];           ;           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Monza incrocio via Bolzano                         ;22;0;0;3;9,2197937;45,4961503
260;99386;16;15;146;6;4;1;   ;12;2;1;3;1;4;1;2;16;01;  ;01;  ;17;  ;2013       ;2010       ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;2;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Zurigo incrocio via della Capinera                   ;11;0;0;3;9,1194068;45,4568007
261;99387;16;15;146;7;4;1;   ;12;3;1;3;1;4;1;3;16;01;  ;02;  ;02;  ;2016       ;2012       ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Rogoredo incrocio via Goffredo da Bussero            ;17;0;0;3;9,248003299999999;45,4287031
262;99388;16;15;146;7;4;1;   ;12;3;1;7;1;4;1;6;1;01;  ;64;  ;61;  ;2009       ;(2001,2006];           ;45-54;1;1;3;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;viale Forlanini Enrico, 65                               ;18;0;0;3;9,253976399999999;45,4621604
263;99389;16;15;146;7;4;1;   ;12;3;1;7;1;4;1;5;1;  ;  ;49;  ;53;  ;2016       ;           ;           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;65+  ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Bartolomeo d'Alviano, 18                             ;20;0;0;3;9,1413011;45,4542627
264;99390;16;15;146;7;4;1;   ;12;1;1;7;1;4;1;6;1;01;  ;60;  ;62;  ;(2001,2006];2008       ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016];2;18-29;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;via Negroli, 23                                          ;23;0;0;3;9,2323856;45,465179
265;99391;16;15;146;1;4;1;   ;12;3;1;7;1;4;1;10;16;  ;  ;00;  ;00;  ;(2001,2006];           ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Palmanova, palo luce 40 2                            ;7;0;0;3;9,2474112;45,504776
266;99392;16;15;146;1;4;1;   ;12;4;1;1;1;4;1;8;16;  ;  ;60;  ;60;  ;2007       ;           ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso Ventidue Marzo incrocio piazza Emilia              ;20;0;0;3;9,2161254;45,4622585
267;99393;16;15;146;1;4;1;   ;12;4;1;4;1;4;1;5;1;  ;  ;40;  ;52;  ;(1976,1986];           ;           ;18-29;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;18-29; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;viale Misurata incrocio piazzale Tripoli                 ;23;0;0;3;9,1502909;45,4589499
268;99394;16;15;146;2;4;1;   ;12;4;1;7;1;4;1;4;1;01;01;23;  ;20;  ;2014       ;2009       ;2012       ;30-44;1;1;2;(1991,1996];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;2;4;(2011,2016];2;45-54;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;4;viale Abruzzi, 38                                        ;2;0;0;3;9,2174116;45,4788862
269;99395;16;15;146;2;4;1;   ;12;3;1;7;1;4;1;10;16;  ;  ;71;  ;75;  ;(2001,2006];           ;           ;55-64;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Bazzi Carlo, 7                                       ;12;0;0;3;9,1879329;45,4451864
270;99396;16;15;146;2;4;1;   ;12;2;1;7;1;4;1;3;1;16;  ;21;  ;21;  ;2011       ;2015       ;           ;30-44;2;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(1991,1996]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Palladio Andrea, 16                                  ;21;0;0;3;9,1999967;45,4474954
271;99397;16;15;146;3;4;1;   ;12;2;1;7;1;4;1;3;16;01;  ;00;  ;00;  ;2007       ;2011       ;           ;45-54;1;2;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Corio Bernardino, 3                                  ;12;0;0;3;9,205032899999999;45,4517512
272;99398;16;15;146;3;4;1;   ;12;1;1;4;3;4;1;8;16;  ;  ;60;  ;60;  ;2011       ;           ;           ;45-54;2;2;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazzale Lodi incrocio viale Umbria                      ;12;0;0;3;9,2105385;45,4476288
273;99399;16;15;146;4;4;1;   ;12;1;1;4;2;4;1;10;17;  ;  ;71;  ;75;  ;2010       ;           ;           ;55-64;1;2;2;(2011,2016]; ;     ; ;2;55-64;4; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;piazzale Istria incrocio viale Zara                      ;1;0;0;3;9,1978055;45,5012547
